angle_of_departure,surface_bounces,bottom_bounces,ray
-71.97324414715719,10,9,"[[ 0.          2.        ]
 [ 0.24756887  1.23927031]
 [ 0.49513773  0.47854063]
 [ 0.6508721   0.        ]
 [ 0.6508721   0.        ]
 [ 0.89844097  0.76072969]
 [ 1.14600984  1.52145937]
 [ 1.3935787   2.28218906]
 [ 1.64114757  3.04291875]
 [ 1.88871644  3.80364843]
 [ 2.1362853   4.56437812]
 [ 2.38385417  5.32510781]
 [ 2.63142304  6.08583749]
 [ 2.8789919   6.84656718]
 [ 3.12656077  7.60729687]
 [ 3.25436052  8.        ]
 [ 3.25436052  8.        ]
 [ 3.50192939  7.23927031]
 [ 3.74949826  6.47854063]
 [ 3.99706712  5.71781094]
 [ 4.24463599  4.95708125]
 [ 4.49220486  4.19635157]
 [ 4.73977372  3.43562188]
 [ 4.98734259  2.67489219]
 [ 5.23491146  1.91416251]
 [ 5.48248032  1.15343282]
 [ 5.73004919  0.39270313]
 [ 5.85784894  0.        ]
 [ 5.85784894  0.        ]
 [ 6.10541781  0.76072969]
 [ 6.35298668  1.52145937]
 [ 6.60055554  2.28218906]
 [ 6.84812441  3.04291875]
 [ 7.09569328  3.80364843]
 [ 7.34326214  4.56437812]
 [ 7.59083101  5.32510781]
 [ 7.83839988  6.08583749]
 [ 8.08596874  6.84656718]
 [ 8.33353761  7.60729687]
 [ 8.46133736  8.        ]
 [ 8.46133736  8.        ]
 [ 8.70890623  7.23927031]
 [ 8.9564751   6.47854063]
 [ 9.20404396  5.71781094]
 [ 9.45161283  4.95708125]
 [ 9.6991817   4.19635157]
 [ 9.94675056  3.43562188]
 [10.19431943  2.67489219]
 [10.4418883   1.91416251]
 [10.68945716  1.15343282]
 [10.93702603  0.39270313]
 [11.06482578  0.        ]
 [11.06482578  0.        ]
 [11.31239465  0.76072969]
 [11.55996352  1.52145937]
 [11.80753238  2.28218906]
 [12.05510125  3.04291875]
 [12.30267012  3.80364843]
 [12.55023898  4.56437812]
 [12.79780785  5.32510781]
 [13.04537672  6.08583749]
 [13.29294558  6.84656718]
 [13.54051445  7.60729687]
 [13.6683142   8.        ]
 [13.6683142   8.        ]
 [13.91588307  7.23927031]
 [14.16345194  6.47854063]
 [14.4110208   5.71781094]
 [14.65858967  4.95708125]
 [14.90615854  4.19635157]
 [15.1537274   3.43562188]
 [15.40129627  2.67489219]
 [15.64886514  1.91416251]
 [15.896434    1.15343282]
 [16.14400287  0.39270313]
 [16.27180262  0.        ]
 [16.27180262  0.        ]
 [16.51937149  0.76072969]
 [16.76694036  1.52145937]
 [17.01450922  2.28218906]
 [17.26207809  3.04291875]
 [17.50964696  3.80364843]
 [17.75721582  4.56437812]
 [18.00478469  5.32510781]
 [18.25235356  6.08583749]
 [18.49992242  6.84656718]
 [18.74749129  7.60729687]
 [18.87529104  8.        ]
 [18.87529104  8.        ]
 [19.12285991  7.23927031]
 [19.37042878  6.47854063]
 [19.61799764  5.71781094]
 [19.86556651  4.95708125]
 [20.11313538  4.19635157]
 [20.36070424  3.43562188]
 [20.60827311  2.67489219]
 [20.85584198  1.91416251]
 [21.10341084  1.15343282]
 [21.35097971  0.39270313]
 [21.47877946  0.        ]
 [21.47877946  0.        ]
 [21.72634833  0.76072969]
 [21.9739172   1.52145937]
 [22.22148606  2.28218906]
 [22.46905493  3.04291875]
 [22.7166238   3.80364843]
 [22.96419266  4.56437812]
 [23.21176153  5.32510781]
 [23.45933039  6.08583749]
 [23.70689926  6.84656718]
 [23.95446813  7.60729687]
 [24.08226788  8.        ]
 [24.08226788  8.        ]
 [24.32983675  7.23927031]
 [24.57740562  6.47854063]
 [24.82497448  5.71781094]
 [25.07254335  4.95708125]
 [25.32011222  4.19635157]
 [25.56768108  3.43562188]
 [25.81524995  2.67489219]
 [26.06281881  1.91416251]
 [26.31038768  1.15343282]
 [26.55795655  0.39270313]
 [26.6857563   0.        ]
 [26.6857563   0.        ]
 [26.93332517  0.76072969]
 [27.18089404  1.52145937]
 [27.4284629   2.28218906]
 [27.67603177  3.04291875]
 [27.92360064  3.80364843]
 [28.1711695   4.56437812]
 [28.41873837  5.32510781]
 [28.66630723  6.08583749]
 [28.9138761   6.84656718]
 [29.16144497  7.60729687]
 [29.28924472  8.        ]
 [29.28924472  8.        ]
 [29.53681359  7.23927031]
 [29.78438246  6.47854063]
 [30.03195132  5.71781094]
 [30.27952019  4.95708125]
 [30.52708906  4.19635157]
 [30.77465792  3.43562188]
 [31.02222679  2.67489219]
 [31.26979565  1.91416251]
 [31.51736452  1.15343282]
 [31.76493339  0.39270313]
 [31.89273314  0.        ]
 [31.89273314  0.        ]
 [32.14030201  0.76072969]
 [32.38787088  1.52145937]
 [32.63543974  2.28218906]
 [32.88300861  3.04291875]
 [33.13057748  3.80364843]
 [33.37814634  4.56437812]
 [33.62571521  5.32510781]
 [33.87328407  6.08583749]
 [34.12085294  6.84656718]
 [34.36842181  7.60729687]
 [34.49622156  8.        ]
 [34.49622156  8.        ]
 [34.74379043  7.23927031]
 [34.9913593   6.47854063]
 [35.23892816  5.71781094]
 [35.48649703  4.95708125]
 [35.7340659   4.19635157]
 [35.98163476  3.43562188]
 [36.22920363  2.67489219]
 [36.47677249  1.91416251]
 [36.72434136  1.15343282]
 [36.97191023  0.39270313]
 [37.09970998  0.        ]
 [37.09970998  0.        ]
 [37.34727885  0.76072969]
 [37.59484772  1.52145937]
 [37.84241658  2.28218906]
 [38.08998545  3.04291875]
 [38.33755432  3.80364843]
 [38.58512318  4.56437812]
 [38.83269205  5.32510781]
 [39.08026091  6.08583749]
 [39.32782978  6.84656718]
 [39.57539865  7.60729687]
 [39.7031984   8.        ]
 [39.7031984   8.        ]
 [39.95076727  7.23927031]
 [40.19833614  6.47854063]
 [40.445905    5.71781094]
 [40.69347387  4.95708125]
 [40.94104274  4.19635157]
 [41.1886116   3.43562188]
 [41.43618047  2.67489219]
 [41.68374933  1.91416251]
 [41.9313182   1.15343282]
 [42.17888707  0.39270313]
 [42.30668682  0.        ]
 [42.30668682  0.        ]
 [42.55425569  0.76072969]
 [42.80182456  1.52145937]
 [43.04939342  2.28218906]
 [43.29696229  3.04291875]
 [43.54453116  3.80364843]
 [43.79210002  4.56437812]
 [44.03966889  5.32510781]
 [44.28723775  6.08583749]
 [44.53480662  6.84656718]
 [44.78237549  7.60729687]
 [44.91017524  8.        ]
 [44.91017524  8.        ]
 [45.15774411  7.23927031]
 [45.40531298  6.47854063]
 [45.65288184  5.71781094]
 [45.90045071  4.95708125]
 [46.14801958  4.19635157]
 [46.39558844  3.43562188]
 [46.64315731  2.67489219]
 [46.89072617  1.91416251]
 [47.13829504  1.15343282]
 [47.38586391  0.39270313]
 [47.51366366  0.        ]
 [47.51366366  0.        ]
 [47.76123253  0.76072969]
 [48.0088014   1.52145937]
 [48.25637026  2.28218906]
 [48.50393913  3.04291875]
 [48.751508    3.80364843]
 [48.99907686  4.56437812]
 [49.24664573  5.32510781]
 [49.49421459  6.08583749]
 [49.74178346  6.84656718]
 [49.98935233  7.60729687]
 [50.11715208  8.        ]]"
-71.43812709030101,10,9,"[[ 0.          2.        ]
 [ 0.25466284  1.24161564]
 [ 0.50932568  0.48323128]
 [ 0.67159308  0.        ]
 [ 0.67159308  0.        ]
 [ 0.92625592  0.75838436]
 [ 1.18091876  1.51676872]
 [ 1.4355816   2.27515308]
 [ 1.69024444  3.03353744]
 [ 1.94490729  3.7919218 ]
 [ 2.19957013  4.55030616]
 [ 2.45423297  5.30869052]
 [ 2.70889581  6.06707488]
 [ 2.96355865  6.82545924]
 [ 3.2182215   7.5838436 ]
 [ 3.35796538  8.        ]
 [ 3.35796538  8.        ]
 [ 3.61262822  7.24161564]
 [ 3.86729106  6.48323128]
 [ 4.1219539   5.72484692]
 [ 4.37661674  4.96646256]
 [ 4.63127959  4.2080782 ]
 [ 4.88594243  3.44969384]
 [ 5.14060527  2.69130948]
 [ 5.39526811  1.93292512]
 [ 5.64993095  1.17454076]
 [ 5.9045938   0.4161564 ]
 [ 6.04433768  0.        ]
 [ 6.04433768  0.        ]
 [ 6.29900052  0.75838436]
 [ 6.55366336  1.51676872]
 [ 6.8083262   2.27515308]
 [ 7.06298904  3.03353744]
 [ 7.31765189  3.7919218 ]
 [ 7.57231473  4.55030616]
 [ 7.82697757  5.30869052]
 [ 8.08164041  6.06707488]
 [ 8.33630326  6.82545924]
 [ 8.5909661   7.5838436 ]
 [ 8.73070998  8.        ]
 [ 8.73070998  8.        ]
 [ 8.98537282  7.24161564]
 [ 9.24003566  6.48323128]
 [ 9.4946985   5.72484692]
 [ 9.74936135  4.96646256]
 [10.00402419  4.2080782 ]
 [10.25868703  3.44969384]
 [10.51334987  2.69130948]
 [10.76801271  1.93292512]
 [11.02267556  1.17454076]
 [11.2773384   0.4161564 ]
 [11.41708228  0.        ]
 [11.41708228  0.        ]
 [11.67174512  0.75838436]
 [11.92640796  1.51676872]
 [12.1810708   2.27515308]
 [12.43573365  3.03353744]
 [12.69039649  3.7919218 ]
 [12.94505933  4.55030616]
 [13.19972217  5.30869052]
 [13.45438501  6.06707488]
 [13.70904786  6.82545924]
 [13.9637107   7.5838436 ]
 [14.10345458  8.        ]
 [14.10345458  8.        ]
 [14.35811742  7.24161564]
 [14.61278026  6.48323128]
 [14.8674431   5.72484692]
 [15.12210595  4.96646256]
 [15.37676879  4.2080782 ]
 [15.63143163  3.44969384]
 [15.88609447  2.69130948]
 [16.14075732  1.93292512]
 [16.39542016  1.17454076]
 [16.650083    0.4161564 ]
 [16.78982688  0.        ]
 [16.78982688  0.        ]
 [17.04448972  0.75838436]
 [17.29915256  1.51676872]
 [17.55381541  2.27515308]
 [17.80847825  3.03353744]
 [18.06314109  3.7919218 ]
 [18.31780393  4.55030616]
 [18.57246677  5.30869052]
 [18.82712962  6.06707488]
 [19.08179246  6.82545924]
 [19.3364553   7.5838436 ]
 [19.47619918  8.        ]
 [19.47619918  8.        ]
 [19.73086202  7.24161564]
 [19.98552486  6.48323128]
 [20.24018771  5.72484692]
 [20.49485055  4.96646256]
 [20.74951339  4.2080782 ]
 [21.00417623  3.44969384]
 [21.25883907  2.69130948]
 [21.51350192  1.93292512]
 [21.76816476  1.17454076]
 [22.0228276   0.4161564 ]
 [22.16257148  0.        ]
 [22.16257148  0.        ]
 [22.41723432  0.75838436]
 [22.67189716  1.51676872]
 [22.92656001  2.27515308]
 [23.18122285  3.03353744]
 [23.43588569  3.7919218 ]
 [23.69054853  4.55030616]
 [23.94521137  5.30869052]
 [24.19987422  6.06707488]
 [24.45453706  6.82545924]
 [24.7091999   7.5838436 ]
 [24.84894378  8.        ]
 [24.84894378  8.        ]
 [25.10360662  7.24161564]
 [25.35826946  6.48323128]
 [25.61293231  5.72484692]
 [25.86759515  4.96646256]
 [26.12225799  4.2080782 ]
 [26.37692083  3.44969384]
 [26.63158368  2.69130948]
 [26.88624652  1.93292512]
 [27.14090936  1.17454076]
 [27.3955722   0.4161564 ]
 [27.53531608  0.        ]
 [27.53531608  0.        ]
 [27.78997892  0.75838436]
 [28.04464177  1.51676872]
 [28.29930461  2.27515308]
 [28.55396745  3.03353744]
 [28.80863029  3.7919218 ]
 [29.06329313  4.55030616]
 [29.31795598  5.30869052]
 [29.57261882  6.06707488]
 [29.82728166  6.82545924]
 [30.0819445   7.5838436 ]
 [30.22168838  8.        ]
 [30.22168838  8.        ]
 [30.47635122  7.24161564]
 [30.73101407  6.48323128]
 [30.98567691  5.72484692]
 [31.24033975  4.96646256]
 [31.49500259  4.2080782 ]
 [31.74966543  3.44969384]
 [32.00432828  2.69130948]
 [32.25899112  1.93292512]
 [32.51365396  1.17454076]
 [32.7683168   0.4161564 ]
 [32.90806068  0.        ]
 [32.90806068  0.        ]
 [33.16272352  0.75838436]
 [33.41738637  1.51676872]
 [33.67204921  2.27515308]
 [33.92671205  3.03353744]
 [34.18137489  3.7919218 ]
 [34.43603774  4.55030616]
 [34.69070058  5.30869052]
 [34.94536342  6.06707488]
 [35.20002626  6.82545924]
 [35.4546891   7.5838436 ]
 [35.59443298  8.        ]
 [35.59443298  8.        ]
 [35.84909583  7.24161564]
 [36.10375867  6.48323128]
 [36.35842151  5.72484692]
 [36.61308435  4.96646256]
 [36.86774719  4.2080782 ]
 [37.12241004  3.44969384]
 [37.37707288  2.69130948]
 [37.63173572  1.93292512]
 [37.88639856  1.17454076]
 [38.1410614   0.4161564 ]
 [38.28080528  0.        ]
 [38.28080528  0.        ]
 [38.53546813  0.75838436]
 [38.79013097  1.51676872]
 [39.04479381  2.27515308]
 [39.29945665  3.03353744]
 [39.55411949  3.7919218 ]
 [39.80878234  4.55030616]
 [40.06344518  5.30869052]
 [40.31810802  6.06707488]
 [40.57277086  6.82545924]
 [40.8274337   7.5838436 ]
 [40.96717758  8.        ]
 [40.96717758  8.        ]
 [41.22184043  7.24161564]
 [41.47650327  6.48323128]
 [41.73116611  5.72484692]
 [41.98582895  4.96646256]
 [42.24049179  4.2080782 ]
 [42.49515464  3.44969384]
 [42.74981748  2.69130948]
 [43.00448032  1.93292512]
 [43.25914316  1.17454076]
 [43.51380601  0.4161564 ]
 [43.65354989  0.        ]
 [43.65354989  0.        ]
 [43.90821273  0.75838436]
 [44.16287557  1.51676872]
 [44.41753841  2.27515308]
 [44.67220125  3.03353744]
 [44.9268641   3.7919218 ]
 [45.18152694  4.55030616]
 [45.43618978  5.30869052]
 [45.69085262  6.06707488]
 [45.94551546  6.82545924]
 [46.20017831  7.5838436 ]
 [46.33992219  8.        ]
 [46.33992219  8.        ]
 [46.59458503  7.24161564]
 [46.84924787  6.48323128]
 [47.10391071  5.72484692]
 [47.35857355  4.96646256]
 [47.6132364   4.2080782 ]
 [47.86789924  3.44969384]
 [48.12256208  2.69130948]
 [48.37722492  1.93292512]
 [48.63188776  1.17454076]
 [48.88655061  0.4161564 ]
 [49.02629449  0.        ]
 [49.02629449  0.        ]
 [49.28095733  0.75838436]
 [49.53562017  1.51676872]
 [49.79028301  2.27515308]
 [50.04494585  3.03353744]]"
-70.90301003344482,9,9,"[[ 0.00000000e+00  2.00000000e+00]
 [ 2.61734605e-01  1.24402712e+00]
 [ 5.23469209e-01  4.88054238e-01]
 [ 6.92444428e-01 -5.55111512e-17]
 [ 6.92444428e-01 -5.55111512e-17]
 [ 9.54179032e-01  7.55972881e-01]
 [ 1.21591364e+00  1.51194576e+00]
 [ 1.47764824e+00  2.26791864e+00]
 [ 1.73938285e+00  3.02389152e+00]
 [ 2.00111745e+00  3.77986440e+00]
 [ 2.26285205e+00  4.53583729e+00]
 [ 2.52458666e+00  5.29181017e+00]
 [ 2.78632126e+00  6.04778305e+00]
 [ 3.04805587e+00  6.80375593e+00]
 [ 3.30979047e+00  7.55972881e+00]
 [ 3.46222214e+00  8.00000000e+00]
 [ 3.46222214e+00  8.00000000e+00]
 [ 3.72395674e+00  7.24402712e+00]
 [ 3.98569135e+00  6.48805424e+00]
 [ 4.24742595e+00  5.73208136e+00]
 [ 4.50916056e+00  4.97610848e+00]
 [ 4.77089516e+00  4.22013560e+00]
 [ 5.03262977e+00  3.46416271e+00]
 [ 5.29436437e+00  2.70818983e+00]
 [ 5.55609898e+00  1.95221695e+00]
 [ 5.81783358e+00  1.19624407e+00]
 [ 6.07956818e+00  4.40271190e-01]
 [ 6.23199985e+00  0.00000000e+00]
 [ 6.23199985e+00  0.00000000e+00]
 [ 6.49373445e+00  7.55972881e-01]
 [ 6.75546906e+00  1.51194576e+00]
 [ 7.01720366e+00  2.26791864e+00]
 [ 7.27893827e+00  3.02389152e+00]
 [ 7.54067287e+00  3.77986440e+00]
 [ 7.80240748e+00  4.53583729e+00]
 [ 8.06414208e+00  5.29181017e+00]
 [ 8.32587669e+00  6.04778305e+00]
 [ 8.58761129e+00  6.80375593e+00]
 [ 8.84934590e+00  7.55972881e+00]
 [ 9.00177756e+00  8.00000000e+00]
 [ 9.00177756e+00  8.00000000e+00]
 [ 9.26351217e+00  7.24402712e+00]
 [ 9.52524677e+00  6.48805424e+00]
 [ 9.78698138e+00  5.73208136e+00]
 [ 1.00487160e+01  4.97610848e+00]
 [ 1.03104506e+01  4.22013560e+00]
 [ 1.05721852e+01  3.46416271e+00]
 [ 1.08339198e+01  2.70818983e+00]
 [ 1.10956544e+01  1.95221695e+00]
 [ 1.13573890e+01  1.19624407e+00]
 [ 1.16191236e+01  4.40271190e-01]
 [ 1.17715553e+01  0.00000000e+00]
 [ 1.17715553e+01  0.00000000e+00]
 [ 1.20332899e+01  7.55972881e-01]
 [ 1.22950245e+01  1.51194576e+00]
 [ 1.25567591e+01  2.26791864e+00]
 [ 1.28184937e+01  3.02389152e+00]
 [ 1.30802283e+01  3.77986440e+00]
 [ 1.33419629e+01  4.53583729e+00]
 [ 1.36036975e+01  5.29181017e+00]
 [ 1.38654321e+01  6.04778305e+00]
 [ 1.41271667e+01  6.80375593e+00]
 [ 1.43889013e+01  7.55972881e+00]
 [ 1.45413330e+01  8.00000000e+00]
 [ 1.45413330e+01  8.00000000e+00]
 [ 1.48030676e+01  7.24402712e+00]
 [ 1.50648022e+01  6.48805424e+00]
 [ 1.53265368e+01  5.73208136e+00]
 [ 1.55882714e+01  4.97610848e+00]
 [ 1.58500060e+01  4.22013560e+00]
 [ 1.61117406e+01  3.46416271e+00]
 [ 1.63734752e+01  2.70818983e+00]
 [ 1.66352098e+01  1.95221695e+00]
 [ 1.68969444e+01  1.19624407e+00]
 [ 1.71586790e+01  4.40271190e-01]
 [ 1.73111107e+01  0.00000000e+00]
 [ 1.73111107e+01  0.00000000e+00]
 [ 1.75728453e+01  7.55972881e-01]
 [ 1.78345799e+01  1.51194576e+00]
 [ 1.80963145e+01  2.26791864e+00]
 [ 1.83580491e+01  3.02389152e+00]
 [ 1.86197837e+01  3.77986440e+00]
 [ 1.88815183e+01  4.53583729e+00]
 [ 1.91432529e+01  5.29181017e+00]
 [ 1.94049875e+01  6.04778305e+00]
 [ 1.96667221e+01  6.80375593e+00]
 [ 1.99284567e+01  7.55972881e+00]
 [ 2.00808884e+01  8.00000000e+00]
 [ 2.00808884e+01  8.00000000e+00]
 [ 2.03426230e+01  7.24402712e+00]
 [ 2.06043576e+01  6.48805424e+00]
 [ 2.08660922e+01  5.73208136e+00]
 [ 2.11278268e+01  4.97610848e+00]
 [ 2.13895614e+01  4.22013560e+00]
 [ 2.16512960e+01  3.46416271e+00]
 [ 2.19130306e+01  2.70818983e+00]
 [ 2.21747652e+01  1.95221695e+00]
 [ 2.24364998e+01  1.19624407e+00]
 [ 2.26982345e+01  4.40271190e-01]
 [ 2.28506661e+01  0.00000000e+00]
 [ 2.28506661e+01  0.00000000e+00]
 [ 2.31124007e+01  7.55972881e-01]
 [ 2.33741353e+01  1.51194576e+00]
 [ 2.36358699e+01  2.26791864e+00]
 [ 2.38976045e+01  3.02389152e+00]
 [ 2.41593391e+01  3.77986440e+00]
 [ 2.44210737e+01  4.53583729e+00]
 [ 2.46828083e+01  5.29181017e+00]
 [ 2.49445430e+01  6.04778305e+00]
 [ 2.52062776e+01  6.80375593e+00]
 [ 2.54680122e+01  7.55972881e+00]
 [ 2.56204438e+01  8.00000000e+00]
 [ 2.56204438e+01  8.00000000e+00]
 [ 2.58821784e+01  7.24402712e+00]
 [ 2.61439130e+01  6.48805424e+00]
 [ 2.64056476e+01  5.73208136e+00]
 [ 2.66673822e+01  4.97610848e+00]
 [ 2.69291169e+01  4.22013560e+00]
 [ 2.71908515e+01  3.46416271e+00]
 [ 2.74525861e+01  2.70818983e+00]
 [ 2.77143207e+01  1.95221695e+00]
 [ 2.79760553e+01  1.19624407e+00]
 [ 2.82377899e+01  4.40271190e-01]
 [ 2.83902215e+01  0.00000000e+00]
 [ 2.83902215e+01  0.00000000e+00]
 [ 2.86519561e+01  7.55972881e-01]
 [ 2.89136907e+01  1.51194576e+00]
 [ 2.91754254e+01  2.26791864e+00]
 [ 2.94371600e+01  3.02389152e+00]
 [ 2.96988946e+01  3.77986440e+00]
 [ 2.99606292e+01  4.53583729e+00]
 [ 3.02223638e+01  5.29181017e+00]
 [ 3.04840984e+01  6.04778305e+00]
 [ 3.07458330e+01  6.80375593e+00]
 [ 3.10075676e+01  7.55972881e+00]
 [ 3.11599993e+01  8.00000000e+00]
 [ 3.11599993e+01  8.00000000e+00]
 [ 3.14217339e+01  7.24402712e+00]
 [ 3.16834685e+01  6.48805424e+00]
 [ 3.19452031e+01  5.73208136e+00]
 [ 3.22069377e+01  4.97610848e+00]
 [ 3.24686723e+01  4.22013560e+00]
 [ 3.27304069e+01  3.46416271e+00]
 [ 3.29921415e+01  2.70818983e+00]
 [ 3.32538761e+01  1.95221695e+00]
 [ 3.35156107e+01  1.19624407e+00]
 [ 3.37773453e+01  4.40271190e-01]
 [ 3.39297770e+01  0.00000000e+00]
 [ 3.39297770e+01  0.00000000e+00]
 [ 3.41915116e+01  7.55972881e-01]
 [ 3.44532462e+01  1.51194576e+00]
 [ 3.47149808e+01  2.26791864e+00]
 [ 3.49767154e+01  3.02389152e+00]
 [ 3.52384500e+01  3.77986440e+00]
 [ 3.55001846e+01  4.53583729e+00]
 [ 3.57619192e+01  5.29181017e+00]
 [ 3.60236538e+01  6.04778305e+00]
 [ 3.62853884e+01  6.80375593e+00]
 [ 3.65471230e+01  7.55972881e+00]
 [ 3.66995547e+01  8.00000000e+00]
 [ 3.66995547e+01  8.00000000e+00]
 [ 3.69612893e+01  7.24402712e+00]
 [ 3.72230239e+01  6.48805424e+00]
 [ 3.74847585e+01  5.73208136e+00]
 [ 3.77464931e+01  4.97610848e+00]
 [ 3.80082277e+01  4.22013560e+00]
 [ 3.82699623e+01  3.46416271e+00]
 [ 3.85316969e+01  2.70818983e+00]
 [ 3.87934315e+01  1.95221695e+00]
 [ 3.90551661e+01  1.19624407e+00]
 [ 3.93169007e+01  4.40271190e-01]
 [ 3.94693324e+01  0.00000000e+00]
 [ 3.94693324e+01  0.00000000e+00]
 [ 3.97310670e+01  7.55972881e-01]
 [ 3.99928016e+01  1.51194576e+00]
 [ 4.02545362e+01  2.26791864e+00]
 [ 4.05162708e+01  3.02389152e+00]
 [ 4.07780054e+01  3.77986440e+00]
 [ 4.10397400e+01  4.53583729e+00]
 [ 4.13014746e+01  5.29181017e+00]
 [ 4.15632092e+01  6.04778305e+00]
 [ 4.18249438e+01  6.80375593e+00]
 [ 4.20866784e+01  7.55972881e+00]
 [ 4.22391101e+01  8.00000000e+00]
 [ 4.22391101e+01  8.00000000e+00]
 [ 4.25008447e+01  7.24402712e+00]
 [ 4.27625793e+01  6.48805424e+00]
 [ 4.30243139e+01  5.73208136e+00]
 [ 4.32860485e+01  4.97610848e+00]
 [ 4.35477831e+01  4.22013560e+00]
 [ 4.38095177e+01  3.46416271e+00]
 [ 4.40712523e+01  2.70818983e+00]
 [ 4.43329869e+01  1.95221695e+00]
 [ 4.45947215e+01  1.19624407e+00]
 [ 4.48564561e+01  4.40271190e-01]
 [ 4.50088878e+01  0.00000000e+00]
 [ 4.50088878e+01  0.00000000e+00]
 [ 4.52706224e+01  7.55972881e-01]
 [ 4.55323570e+01  1.51194576e+00]
 [ 4.57940916e+01  2.26791864e+00]
 [ 4.60558262e+01  3.02389152e+00]
 [ 4.63175608e+01  3.77986440e+00]
 [ 4.65792954e+01  4.53583729e+00]
 [ 4.68410300e+01  5.29181017e+00]
 [ 4.71027646e+01  6.04778305e+00]
 [ 4.73644992e+01  6.80375593e+00]
 [ 4.76262339e+01  7.55972881e+00]
 [ 4.77786655e+01  8.00000000e+00]
 [ 4.77786655e+01  8.00000000e+00]
 [ 4.80404001e+01  7.24402712e+00]
 [ 4.83021347e+01  6.48805424e+00]
 [ 4.85638693e+01  5.73208136e+00]
 [ 4.88256039e+01  4.97610848e+00]
 [ 4.90873385e+01  4.22013560e+00]
 [ 4.93490731e+01  3.46416271e+00]
 [ 4.96108078e+01  2.70818983e+00]
 [ 4.98725424e+01  1.95221695e+00]
 [ 5.01342770e+01  1.19624407e+00]]"
